label	tweet
0	RT @USER: LeBron doesn't turn 30 til december. he made 5 trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin&#8230;
1	RT @USER: "Aye fam you think you can line me up I saw a bad bitch in Mrs. Bridget's room" http://t.co/OAl9WlJMgE
1	RT @USER: "Ayo take this pic for me fam"  "You think the bitches gon fuck with this pic?" http://t.co/n4BzYk1DH4
1	RT @USER: This burger 3 days old but I eat 19 yr old pussy so I should be fine right ? http://t.co/iHVxyab2vN
1	RT @USER: When you stuck in the middle of the jungle but see a bad bitch Chillin by the mango tree... http://t.co/YRpGM7JC1s
1	RT @USER: Main bitches saying "I hate a 'send me a pic' ass nigga" be answering every single one of DJ Rice-a-Roni's request
1	RT @USER: @USER keep your avi hoe
1	RT @USER: How you fuck for cash but you not a hoe?
1	RT @USER: &#8220;@USER: http://t.co/ZFicQYS3Dy&#8221; I want to be filled with hot nigger seed
1	RT @USER: @USER @USER shut up bitch everyone's perfect the way they are.
1	RT @USER: Dude does his girlfriend's mom, trashes her wedding. Mopes to folk rock. #explainafilmplotbadly
1	RT @USER: http://t.co/zPrnmY7kQR What a shit heel.
0	RT @USER: One of my classmates offered my teacher and brownie and someone said "you trying to earn brownie points" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;
1	RT @USER: Bagging thot bitches &amp; giving 'em head? Ew nigga you nasty &amp; you're better off dead.
1	RT @USER: I got all these hoes starin when I walk thru
1	RT @USER: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.
1	RT @USER: You hoes ain't got no manners.
1	RT @USER: my self esteem has two levels:  &#8226; i'm a worthless piece of shit who deserves no love    &#8226; bow down before me bitches i am you&#8230;
1	RT @USER: I'm never playing flappy bird again ever fuck that game &#128581;
1	RT @USER: A nigga can like ONE pic &amp; u bitches: "S/O to _____ showing LOVE".... Bitch kill yoself
1	RT @USER: U hoes are super basic that give S/Os to ppl liking yall IG pics..
1	RT @USER: U lookin for a boss? Go get a job bitch
1	RT @USER: Its unexplainable how booty and fucking ass these bitches be. They live to be funny.
1	RT @USER: Them trick niggas splurge on the pussy, yo You give me one day, I'll purge on that pussy yoooo
1	RT @USER: Now the title bitch doesn't apply to all women, but all women have a lil bitch in em
1	RT @USER: &#8220;@USER: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl&#8230;
1	RT @USER: The "his momma dead. bitch really think i can't connect my own lucky number" face http://t.co/LFu19F4ovK
1	RT @USER: RT @USER MY CHEST RT @USER: Kobe getting docked 100K for calling Ref a faggot RT @USER: What do y'all co&#8230;
0	RT @USER: Cal has a day off and for giggles heads to Yankee stadium to hang with Derek Jeter. Yep coaching at UK is probably weari&#8230;
1	RT @USER: Run up on a nigga get to squeezing hoe hahaa
1	RT @USER: Yo this freezing cold shit so Lel n for the birds it crazy
1	RT @USER: Yu take this money we gon throw a party on that pussy
1	RT @USER: Y'all some bitches @USER
1	RT @USER: Damn I fuck bitches I guess
1	RT @USER: Sinclair hoes don't care how fat they are. They all still wear yoga pants and belly shirts....
1	RT @USER: @USER lmao i have morals negro. unlike you
1	RT @USER: Like damn bitch yeah ...its me http://t.co/xirt5pqHBX
1	RT @USER: @USER bet nigger, I'm waiting for the car keys
1	RT @USER: If she called me ugly and started pushin me around. I'd run like a mother fucking pussy screaming for my mom to help htt&#8230;
0	RT @USER: Now that Halloween is fast approaching please understand this. We are a culture, not a costume to mock and ridicule! http:/&#8230;
0	RT @USER: ELECT Democratic Nominee Amos Powers @USER 2 #Congress #TN6 DEFEAT TEA Diane Black #Red2Blue #TNTweeters #CIR http://t.c&#8230;
0	RT @USER: ELECT Democratic Nominee Charlie Brown @USER for #Gov of #TN DEFEAT (R) Gov. Bill Haslam! @USER http://t.co/&#8230;
0	RT @USER: ELECT Democratic Nominee Charlie Hardy @USER to U.S. Senate. #WY Defeat TEA Mike Enzi. #TNTweeters #CIR http://t.co&#8230;
1	RT @USER: Love really is blind, stupid cunt of a feeling.
1	RT @USER: Wtf is boy pussy ? Lmao you atl nigga sick
1	RT @USER: Spike Lee is one of those [wealthy] people he bitches about that's causing gentrification.
1	RT @USER: What an inconsiderate bitch
1	RT @USER: Y'all claim you want a good &amp; loyal girl but keep messing with hoes like I'm confused
0	RT @USER: I wonder if those fans in LA feel like Charlie Brown after Lucy pulls the ball away... #JoeyVotto
1	RT @USER: Charlie Sheen is the realest nigga alive http://t.co/pk0nEjIOVh
1	RT @USER: In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.
1	RT @USER: Instead of worry bout who that bitch fucking why don't you get you some money
1	RT @USER: all bitches wanna do is beef over niggas &#58382; grow tf up a get ya priorities straight &#57933;&#58167;
0	RT @USER: &#8220;@USER: Rand Paul mocks Clinton with #HillarysLosers pics with failed candidates http://t.co/r8fjtCsJ5O http://t&#8230;
1	RT @USER: I don't like bitch niggaz and they don't like me &#128175; #Boss up
1	RT @USER: I would never trip over a bitch that aint mine &#128514;&#128514; niggas clowns man
1	RT @USER: When an irrelevant bitch dislikes u for no reason &#128133;  http://t.co/sM1rsmOLEZ
1	RT @USER: @USER @USER well now I'm crying like a little bitch
1	RT @USER: What a bitch.
0	RT @USER: The recommended serving size for brownies is "all of them."
1	RT @USER: @USER &#128514;&#128514;&#128514;&#128514;&#128690; rolling deep af &#128072; I even got bitches running after me &#128690;&#128111;&#128514;&#128514;&#128514;&#128514;&#128557;
1	RT @USER: @USER &#128530;&#9995; naw bruh member when you said that it was your snow -.- and your bitches &#128514;&#128514; that's my cake &#128079;
1	RT @USER: Bitches ain't shit hoes ain't neither
0	RT @USER: Old white people complaining about government tyranny is like the Yankees being upset that players make too much money
1	RT @USER: Good girls take 4-12 months before they move on.. only hoes jump from nigga to nigga.. don't argue with me, this is scien&#8230;
1	RT @USER: don't mention a bitch from your past to me. first of all, i don't give a fuck. second of all, i don't care. and third, i &#8230;
1	RT @USER: you got niggas &amp; I got bitches &#128080;
1	RT @USER: Spineless bitches in backless dressess
1	RT @USER: YASSSSSSSSSSSSSS!!!! RT @USER: Nothing wrong with Black girls having high dick standards, our pussy bomb nigga!
1	RT @USER: &#8220;@USER: Can I sit on your face &#8212; Sit on a hot stove bitch http://t.co/0qc5Mz3pDL&#8221; &#128553;&#128514;&#128557;&#128514;&#128557;&#128514;&#128557;
1	RT @USER: When bae sings "it ain't nothin to cut that bitch off" with too much enthusiasm http://t.co/2rwY1h0D0F
1	RT @USER: I'll naturally slap the shit outa oomf that bitch talk to much.
0	RT @USER: @USER #msnbc new census questions=tempest in teapot,ACA stays,costs down,7.5mil+getting covered is a success story to &#8230;
1	RT @USER: These hoes ain loyal
1	RT @USER: What kind of world do we live in, where bitches are getting surgery to make their butts BIGGER!? Since when do women want a&#8230;
1	RT @USER: "Nicki Minaj ass so fake." -a bitch walking around w/ weave
1	RT @USER: pussy still taste like McDonald's fries. RT @USER: I eat pineapples everyday they so good &#128553;&#128069;
1	RT @USER: to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier&#8230;
0	RT @USER: I Still Be Craving An Oreo McFlurry b;
1	RT @USER: California Chrome bitches!!!!!!!!
1	RT @USER: I probably am mentally retarded
1	RT @USER: I love when @USER say "bitch I'm me" &#128588;
1	RT @USER: Weed ain't a drug! Its a fucking herb bitch!
1	RT @USER: wow well aren't you just a fucking cunt :)
1	RT @USER: im not finna beg a nigga to fwm, nor will I beg a bitch to be my "friend" &#128514; fuck y'all thought?
0	RT @USER: Really? This is what's concerning him right now? MT @USER: Looking forwd to speaking with John Kerry tomorrow AM abo&#8230;
1	RT @USER: I'm he's? Really? He on the phone talking to another bitch while you standing in the middle of a damn field clueless. http://&#8230;
0	RT @USER: i've read the hunger games 12 times i am trash
1	RT @USER: &#8220;@USER: Playstation is trash. Xbox is better&#8221;  ya titties trash
1	RT @USER: Apple CEO says &#8216;Being gay is a gift from God&#8217; as part of campaign to sell iPhone to queers.. http://t.co/lZE2E0wUyV
1	RT @USER: I'm like the bat signal, but for crazy bitches
1	RT @USER: @USER my sincerest apologies my main bitch chocolate dipped cinnamon apple
1	RT @USER: Trying to download iOS 8 but my phones a bitch
0	RT @USER: You might be a liberal if you continue to trash America, claiming how horrible and evil it is, yet you refuse to leave
1	RT @USER: My nephew on Adam Rose: "I bet he ain't got no hoes though."
1	RT @USER: Austin Mahone is making bitches horny right now...
1	RT @USER: Some men say they&#8217;re afraid of having daughters bc they don&#8217;t want them to turn into &#8220;hoes&#8221; or w/e.
0	RT @USER: Your sole purpose is to make money. Otherwise you'd suggest violence prevention policies that actually WORK. @USER
1	RT @USER: Play pussy get fucked
1	RT @USER: Y these niggas on this hoe shit
1	RT @USER: I'm too pretty for this &#128526;&#128129;&#128133; . Yall lil bitches can have the petty shit &#128080;&#128169;&#128128; .
1	RT @USER: Now you just reminded me why I hate you. #bitch #cantstandyou
1	RT @USER: Some people are handed a bar of gold and all they can do is bitch about how heavy it is.
1	RT @USER: Bae: "Go talk to your hoes"  Me: http://t.co/kKk5pSBv9F
1	RT @USER: Miserable bitches talk the most shit &#128514;&#9996;&#65039;
1	RT @USER: &#8220;@USER: Can't spell slut without u, bitch.&#8221;
1	RT @USER: wait.. why do niggas get to fw they exe's friend but when girls fw her exes friend she a hoe? lol
0	RT @USER: (she)s  bro(was)ken bec(a)use s(side)he beli(hoe)ved
1	RT @USER: &#8220;@USER: a loyal girl truly does come with a smart mouth &amp; arguments,only a hoe will let you do as you please cause she&#8230;
0	RT @USER: BushCo used to publicly trash ex-officials who wrote books - Snow, O'Neill, etc. Bet we won't hear PBO trashing Gates... #morning&#8230;
1	RT @USER: happy 17th birthday to my main hoe and partner in crime #bountyhunters4lyfe &#127881;&#128299; @USER
1	RT @USER: i hate when people ask &#8220;who you tryna look good for?!&#8221; bitch myself bye
1	RT @USER: me: goodnight moon   moon: goodnight lil bitch
1	RT @USER: Wayne really treat nicki like that's his bitch &#128564;&#128525;&#128553;....
0	RT @USER: First day of spring break: ate half a pan of brownies &amp; watched 6 episodes of Parks and Rec with @USER &amp; @USER&#8230;
1	RT @USER: Beautiful wall color &#128525; "@USER: I don't love these bitches and you shouldn't either &#128581; http://t.co/TfoTrkw25v"
1	RT @USER: Our taxi driver is fucking retarded.. He doesn't know how to get from grapevine to lewisville
1	RT @USER: bitch u lame af.... get with the times and pop that ass RT @USER: This makes me kinda sad http://t.co/tCUJpKoC&#8230;
1	RT @USER: "boys are dumb! no faith in boys!!" bitch shut up youre in high school acting like this is going to be the person you marry.&#8230;
1	RT @USER: If your girl is upset and crying..let her cry...she needs to learn how to stop being a pussy. Toughen up
1	RT @USER: "I don't send nudes" -- a bitch wit trash nudes
1	RT @USER: Crafty bitches "@USER: best way to cheat on a test http://t.co/vGneo1T1tG"
1	RT @USER: Aw that's cute, your mom raised you to be a bitchy little cunt&#128536;
0	RT @USER: I really need to take my rose colored glasses off though. I gotta stop thinking everybody does shit with good intentions&#8230;
1	RT @USER: Bitches be begging for love &amp; loyalty when they've never giving it to anyone. Karma bitch&#128520;
1	RT @USER: I peep everything. And just know I'll slap a bitch with a smile on my face.
1	RT @USER: Rivers is seriously a bitch. Don't throw your hands around like a 5 year old bc something didn't go right. Lol
0	RT @USER: Coach K says players won't need motivation to get back on track following Paul George's injury; rather they'll play to ho&#8230;
0	RT @USER: Chicago will not refund $7.7 million made from red light tickets issued after yellow lights were shortened http://t.co/&#8230;
1	RT @USER: You think she bad well my bitch meaner &#128076;&#128527;
1	RT @USER: &#8220;@USER: &#8220;@USER: When bitches say "darkskin niggas fuck the best" this all I see......... http://t.co/2Z2jlzYJUM&#8221;  wo&#8230;
1	RT @USER: Boosie said he got a bitch from the Sip. #THOTs are gonna have "Boosie's bitch in da Sip" in their bio now #BETHipHopAwards&#8230;
0	RT @USER: flappy bird is deep... hahaha http://t.co/EMuhmR3jzE
0	RT @USER: when I make the paper ball into the trash can &#128168; http://t.co/Xnx2XEGACm
1	RT @USER: &#8220;@USER: Nigga damn &#128556;&#128563; https://t.co/m7gExESuag&#8221;LMFAO Dej Loaf got all these bitches getting TRYED&#128557;&#128557;&#128557;&#128557;&#128557;
1	RT @USER: &#8220;@USER: It's like zero bitches in nap that's gon stick by yo side if you fall off &#128175;&#8221;FORREAL THO THIS AIN NO LIE &#128175;
0	RT @USER: The mandate still being in effect means the marriage ban in Nevada is unconstitutional. Trial court is yet to enter injun&#8230;
1	RT @USER: Can't turn a hoe into a house wife babbyyy.
0	RT @USER: @USER trash cans are always demanding new music from the gawd Tyga
0	RT @USER: And people say baseball is boring? #redskins
1	RT @USER: Bitches that dress like this pussy taste like hot dog water and bad grades. http://t.co/wrfv9Ld6eo
1	RT @USER: I can't stand you "I don't text first" ass bitches.
1	RT @USER: fat bitch: "I'm thick" http://t.co/LqXvllvzHJ
1	RT @USER: my rapper name would be nigger
1	RT @USER: What's black and yellow and not going to win this year? WRONG! The answer is Tiger Woods.
1	RT @USER: nigger hair??? comin from this bitch who had a dread on the back of her@USER she forgot from century's ago
1	RT @USER: Im a knock the pussy out like fight night
1	RT @USER: Fuck with us and then we tweaking hoe
1	RT @USER: All Babies are born hipsters because they come out of the hospital in beanies.
